SOAcondition,accuracy,height,operation,response,rt,size,stimulus,subject_nr,truth,width,md,auc,xflips,init_time
negative,1,1050,add,1,1690,large,4_9_add_FNI.jpg,101,FALSE,1680,0.998981391,0.481523765,0,80
neutral,1,1050,mult,1,1690,small,8_2_mult_FNI.jpg,127,FALSE,1680,0.151249828,0.19801081,0,820
neutral,1,1050,add,2,1690,small,5_3_add_FNI.jpg,128,FALSE,1680,0.956082127,0.425966757,1,360
neutral,1,1050,mult,1,1690,large,8_4_mult_true.jpg,128,TRUE,1680,0.082349916,-0.00287516,0,1020
neutral,1,1050,add,1,1690,small,8_2_add_true.jpg,130,TRUE,1680,1.586596813,1.447384062,0,500
neutral,1,1050,add,1,1690,small,2_7_add_FNI.jpg,133,FALSE,1680,0.27700326,0.225567739,0,140
neutral,1,1050,mult,1,1690,small,5_3_mult_true.jpg,140,TRUE,1680,0.45561845,0.108582517,1,240
neutral,1,1050,add,1,1690,large,4_9_add_true.jpg,148,TRUE,1680,1.411507682,1.094331594,0,260
negative,1,1050,mult,2,1691,small,5_3_mult_true.jpg,105,TRUE,1680,1.397704585,1.132430555,0,380
neutral,1,1050,add,2,1691,small,5_3_add_FI.jpg,138,FALSE,1680,1.633257978,1.235069006,2,560
negative,1,1050,mult,2,1691,small,2_7_mult_FNI.jpg,140,FALSE,1680,1.545257181,0.736719746,2,40
neutral,1,1050,mult,1,1691,large,4_9_mult_true.jpg,142,TRUE,1680,0.768572904,0.109260049,1,300
negative,1,1050,mult,1,1691,large,8_4_mult_true.jpg,152,TRUE,1680,1.242269296,0.959741499,0,180
negative,1,1050,mult,2,1692,large,9_7_mult_FNI.jpg,106,FALSE,1680,-0.507230028,0.109249929,1,60
neutral,1,1050,mult,2,1692,large,4_9_mult_FI.jpg,130,FALSE,1680,1.482532868,0.98336567,2,400
neutral,1,1050,mult,1,1692,small,3_6_mult_FI.jpg,141,FALSE,1680,1.896798546,1.109708079,3,40
neutral,1,1050,add,1,1693,large,9_7_add_true.jpg,106,TRUE,1680,1.303375291,1.15440125,3,80
negative,1,1050,add,1,1693,large,6_8_add_true.jpg,114,TRUE,1680,1.394849785,1.14528205,2,380
neutral,1,1050,add,2,1693,small,5_3_add_true.jpg,125,TRUE,1680,0.828839169,-0.11906136,3,40
neutral,1,1050,add,1,1693,large,6_8_add_FNI.jpg,129,FALSE,1680,1.584187269,0.90027868,1,520
negative,1,1050,add,1,1693,large,6_8_add_FI.jpg,133,FALSE,1680,0.471367534,0.517917411,0,580
negative,1,1050,add,1,1693,small,3_6_add_true.jpg,138,TRUE,1680,1.669051622,1.527815775,0,520
neutral,1,1050,add,2,1694,large,6_8_add_FNI.jpg,102,FALSE,1680,0.407979905,0.44134441,4,200
negative,1,1050,add,2,1694,small,2_7_add_true.jpg,107,TRUE,1680,1.357802407,1.130442903,1,640
negative,1,1050,add,2,1694,small,5_3_add_true.jpg,133,TRUE,1680,1.349015406,1.28392058,0,460
negative,1,1050,mult,2,1694,small,3_6_mult_FNI.jpg,134,FALSE,1680,0.555669794,0.413785192,0,560
neutral,1,1050,mult,2,1694,small,8_2_mult_FI.jpg,142,FALSE,1680,1.636708812,0.160074047,2,240
neutral,1,1050,mult,2,1694,small,2_7_mult_FI.jpg,144,FALSE,1680,0.167510497,0.145173921,0,400
neutral,1,1050,add,2,1694,large,9_7_add_true.jpg,145,TRUE,1680,0.850041123,0.763400096,0,380
negative,1,1050,mult,1,1694,small,8_2_mult_FI.jpg,145,FALSE,1680,1.450887152,1.187656951,0,120
neutral,1,1050,add,2,1694,large,9_7_add_FNI.jpg,150,FALSE,1680,0.94151503,0.552070973,3,400
negative,1,1050,mult,1,1695,large,9_7_mult_FI.jpg,101,FALSE,1680,0.587566869,0.406875561,2,360
negative,1,1050,add,2,1695,small,3_6_add_FI.jpg,118,FALSE,1680,1.518080486,0.495656315,2,380
negative,1,1050,add,2,1695,small,2_7_add_FI.jpg,118,FALSE,1680,0.285961586,0.087688598,1,480
neutral,1,1050,mult,2,1695,large,4_9_mult_FNI.jpg,134,FALSE,1680,1.655346782,1.120885655,1,480
neutral,1,1050,add,1,1695,large,8_4_add_true.jpg,142,TRUE,1680,0.451008702,0.445390527,0,280
negative,1,1050,mult,1,1695,small,3_6_mult_true.jpg,152,TRUE,1680,1.563370915,1.377273946,0,280
neutral,1,1050,mult,1,1695,large,9_7_mult_true.jpg,152,TRUE,1680,0.800143887,0.862516229,0,500
negative,1,1050,add,2,1695,large,9_7_add_FI.jpg,152,FALSE,1680,0.913533852,0.251796423,2,240
neutral,1,1050,add,2,1696,large,9_7_add_true.jpg,107,TRUE,1680,-0.076301402,-0.016902205,0,560
negative,1,1050,mult,2,1696,small,8_2_mult_FNI.jpg,128,FALSE,1680,-0.342932655,-0.41648694,0,500
negative,1,1050,add,1,1696,small,2_7_add_true.jpg,140,TRUE,1680,0.761959248,0.452900276,3,280
neutral,1,1050,add,1,1696,large,4_9_add_true.jpg,150,TRUE,1680,1.709472805,1.113528945,1,380
negative,1,1050,add,1,1696,small,5_3_add_FI.jpg,151,FALSE,1680,1.432197217,1.153523814,0,480
neutral,1,1050,mult,1,1696,small,8_2_mult_true.jpg,152,TRUE,1680,0.331086125,0.205038519,2,800
neutral,1,1050,mult,1,1697,large,8_4_mult_FNI.jpg,119,FALSE,1680,1.623754319,2.159885298,0,440
negative,1,1050,mult,2,1697,small,2_7_mult_true.jpg,125,TRUE,1680,1.148587684,-0.366312867,1,40
neutral,1,1050,add,2,1697,small,3_6_add_FNI.jpg,144,FALSE,1680,0.286151375,0.267127526,0,400
neutral,1,1050,mult,2,1697,small,5_3_mult_FI.jpg,144,FALSE,1680,0.587191147,0.464668749,0,60
neutral,1,1050,add,1,1698,small,2_7_add_FNI.jpg,119,FALSE,1680,1.254243178,-0.199149298,1,540
negative,1,1050,add,2,1698,small,3_6_add_FNI.jpg,120,FALSE,1680,0.314998926,0.349053308,1,820
neutral,1,1050,add,2,1698,small,3_6_add_FI.jpg,124,FALSE,1680,-0.156380027,-0.139942243,0,980
neutral,1,1050,add,1,1698,small,2_7_add_FNI.jpg,137,FALSE,1680,1.009842991,0.765271185,1,640
negative,1,1050,add,1,1698,large,9_7_add_true.jpg,150,TRUE,1680,1.662834794,0.012290623,4,320
neutral,1,1050,add,2,1699,large,8_4_add_FNI.jpg,102,FALSE,1680,1.689660144,1.636566065,0,60
negative,1,1050,add,2,1699,large,8_4_add_true.jpg,125,TRUE,1680,1.509069374,-1.199948817,7,40
neutral,1,1050,mult,2,1700,small,2_7_mult_true.jpg,111,TRUE,1680,1.582391146,0.329367349,3,580
neutral,1,1050,mult,1,1700,small,3_6_mult_FNI.jpg,131,FALSE,1680,1.208727446,0.916231781,1,80
negative,1,1050,mult,1,1700,small,8_2_mult_FNI.jpg,131,FALSE,1680,0.80518399,0.633029593,0,40
neutral,1,1050,mult,2,1700,small,2_7_mult_FNI.jpg,140,FALSE,1680,1.506251623,1.285952193,3,200
negative,1,1050,mult,1,1701,large,4_9_mult_true.jpg,106,TRUE,1680,1.525894777,0.869282554,0,220
neutral,1,1050,add,2,1701,large,8_4_add_FNI.jpg,116,FALSE,1680,1.492868793,0.886199575,0,100
negative,1,1050,mult,1,1701,small,5_3_mult_true.jpg,118,TRUE,1680,1.116436364,0.903906467,1,320
negative,1,1050,mult,2,1701,small,5_3_mult_FI.jpg,118,FALSE,1680,0.438699495,0.371210551,1,540
neutral,1,1050,mult,1,1701,large,6_8_mult_FI.jpg,119,FALSE,1680,-0.066505276,-0.011799536,0,680
neutral,1,1050,mult,2,1701,large,8_4_mult_true.jpg,131,TRUE,1680,-0.250517658,-0.222521302,0,940
negative,1,1050,mult,2,1701,small,3_6_mult_FNI.jpg,152,FALSE,1680,-0.305611108,-0.367374656,1,800
negative,1,1050,mult,1,1702,large,6_8_mult_true.jpg,142,TRUE,1680,1.32930533,0.747914307,0,280
neutral,1,1050,add,1,1703,large,9_7_add_FI.jpg,101,FALSE,1680,1.593861962,1.488484594,0,600
negative,1,1050,mult,2,1703,large,6_8_mult_FNI.jpg,106,FALSE,1680,1.607374896,1.211064154,0,680
negative,1,1050,add,2,1703,large,9_7_add_FNI.jpg,114,FALSE,1680,-0.13817985,-0.102757358,0,440
negative,1,1050,add,1,1703,large,6_8_add_FI.jpg,125,FALSE,1680,1.249706651,2.630759969,4,220
neutral,1,1050,mult,1,1703,small,3_6_mult_FI.jpg,131,FALSE,1680,1.743963949,1.921064239,0,420
negative,1,1050,mult,2,1703,large,4_9_mult_FI.jpg,132,FALSE,1680,0.738717485,-0.157003306,2,660
negative,1,1050,add,1,1703,small,2_7_add_true.jpg,132,TRUE,1680,1.359604698,1.188434292,1,600
negative,1,1050,add,2,1703,large,9_7_add_FI.jpg,144,FALSE,1680,0.097697236,0.097502262,0,640
neutral,1,1050,mult,2,1703,large,8_4_mult_FI.jpg,144,FALSE,1680,0.078108942,0.044689932,0,640
neutral,1,1050,mult,1,1703,large,9_7_mult_FI.jpg,147,FALSE,1680,0.097757682,0.06100289,0,840
neutral,1,1050,mult,2,1704,small,3_6_mult_FI.jpg,106,FALSE,1680,1.672574901,1.544796638,0,320
negative,1,1050,add,2,1704,small,8_2_add_FI.jpg,122,FALSE,1680,1.328900351,0.355919634,1,100
neutral,1,1050,add,2,1704,small,8_2_add_FNI.jpg,132,FALSE,1680,1.401170683,0.924261354,1,300
negative,1,1050,add,2,1704,small,8_2_add_true.jpg,133,TRUE,1680,1.543852966,0.729474017,2,560
neutral,1,1050,add,2,1704,large,4_9_add_FNI.jpg,144,FALSE,1680,0.381189988,0.367970992,0,60
negative,1,1050,mult,2,1704,large,4_9_mult_true.jpg,145,TRUE,1680,0.210585444,0.106763816,0,200
neutral,1,1050,add,2,1704,small,2_7_add_FI.jpg,150,FALSE,1680,1.636414311,1.04398346,2,380
neutral,1,1050,add,2,1705,large,4_9_add_true.jpg,113,TRUE,1680,0.419136523,0.232857337,4,720
neutral,1,1050,add,1,1705,large,4_9_add_FI.jpg,117,FALSE,1680,-0.273125378,-0.235542078,0,920
negative,1,1050,add,1,1705,small,2_7_add_FI.jpg,131,FALSE,1680,1.425544311,1.224461192,1,100
neutral,1,1050,add,1,1705,small,5_3_add_FI.jpg,135,FALSE,1680,0.973768554,0.738462577,2,580
negative,1,1050,add,1,1705,small,2_7_add_FI.jpg,137,FALSE,1680,1.671245307,1.480719611,0,560
negative,1,1050,add,2,1705,large,9_7_add_true.jpg,145,TRUE,1680,0.889919701,0.650937322,0,380
neutral,1,1050,mult,1,1705,small,5_3_mult_true.jpg,152,TRUE,1680,0.2223246,0.231560829,0,320
negative,1,1050,mult,1,1706,large,9_7_mult_true.jpg,106,TRUE,1680,1.887210264,2.123778203,0,420
negative,1,1050,mult,2,1706,large,8_4_mult_true.jpg,113,TRUE,1680,1.664232812,0.809426182,0,540
neutral,1,1050,add,2,1706,large,4_9_add_FI.jpg,114,FALSE,1680,0.985131911,0.607269335,2,600
neutral,1,1050,add,1,1706,large,8_4_add_FNI.jpg,131,FALSE,1680,1.648726996,1.657503426,1,580
negative,1,1050,add,1,1706,small,8_2_add_true.jpg,144,TRUE,1680,0.963954883,0.928001727,0,340
neutral,1,1050,add,2,1706,large,9_7_add_FNI.jpg,144,FALSE,1680,-0.125566621,-0.147810693,0,500
neutral,1,1050,mult,2,1706,small,5_3_mult_FNI.jpg,148,FALSE,1680,0.229841746,0.063308591,0,760
neutral,1,1050,mult,1,1707,large,9_7_mult_true.jpg,114,TRUE,1680,1.720690999,1.60441136,1,460
negative,1,1050,add,1,1707,small,3_6_add_true.jpg,128,TRUE,1680,0.382122927,0.325984524,1,580
negative,1,1050,mult,2,1707,small,2_7_mult_FI.jpg,130,FALSE,1680,-0.162303535,-0.159828956,0,860
neutral,1,1050,mult,2,1707,small,5_3_mult_FI.jpg,140,FALSE,1680,1.618233022,0.543876159,0,60
neutral,1,1050,mult,2,1707,small,3_6_mult_FNI.jpg,140,FALSE,1680,1.771650766,1.047645813,2,500
neutral,1,1050,mult,2,1707,large,6_8_mult_true.jpg,145,TRUE,1680,0.462608269,0.42035151,0,40
neutral,1,1050,mult,2,1708,small,8_2_mult_true.jpg,105,TRUE,1680,1.210967894,1.035125138,0,340
neutral,1,1050,mult,2,1708,small,8_2_mult_true.jpg,111,TRUE,1680,1.781385334,1.058451784,2,460
neutral,1,1050,add,2,1708,large,9_7_add_FI.jpg,112,FALSE,1680,0.331028492,0.116402114,0,80
negative,1,1050,add,1,1708,small,2_7_add_FI.jpg,125,FALSE,1680,0.913059294,1.832613892,7,120
negative,1,1050,add,1,1708,large,4_9_add_FNI.jpg,149,FALSE,1680,1.627888522,0.808993668,1,360
negative,1,1050,add,2,1709,large,9_7_add_true.jpg,115,TRUE,1680,1.632188863,1.316195657,1,640
negative,1,1050,mult,1,1709,large,6_8_mult_true.jpg,116,TRUE,1680,1.399235334,1.487716667,1,600
neutral,1,1050,mult,1,1709,small,2_7_mult_true.jpg,142,TRUE,1680,0.319164714,0.23979981,0,320
neutral,1,1050,add,1,1709,small,8_2_add_true.jpg,144,TRUE,1680,0.732416301,0.918718702,0,220
neutral,1,1050,add,2,1709,small,2_7_add_FI.jpg,144,FALSE,1680,-0.069695805,-0.059243873,0,240
negative,1,1050,mult,1,1709,large,6_8_mult_FNI.jpg,149,FALSE,1680,1.629565542,0.536064299,2,500
negative,1,1050,add,1,1710,small,8_2_add_true.jpg,106,TRUE,1680,1.564234187,1.696447835,0,640
negative,1,1050,add,2,1710,small,3_6_add_true.jpg,125,TRUE,1680,0.590987218,-0.473522546,6,40
negative,1,1050,mult,2,1710,large,6_8_mult_true.jpg,125,TRUE,1680,1.349420699,-0.079688682,6,280
neutral,1,1050,mult,2,1710,large,9_7_mult_FI.jpg,144,FALSE,1680,-0.177142738,-0.221610802,0,640
neutral,1,1050,mult,2,1710,large,8_4_mult_true.jpg,149,TRUE,1680,1.078849134,0.45766332,1,500
neutral,1,1050,add,2,1710,large,9_7_add_true.jpg,149,TRUE,1680,1.582597244,0.485653579,2,320
negative,1,1050,add,2,1711,small,3_6_add_FI.jpg,116,FALSE,1680,1.45373157,1.347812399,1,80
negative,1,1050,mult,1,1711,large,4_9_mult_true.jpg,116,TRUE,1680,1.530526552,1.560108768,1,660
neutral,1,1050,mult,1,1711,large,6_8_mult_true.jpg,118,TRUE,1680,0.394441046,0.306300165,1,120
neutral,1,1050,mult,1,1711,large,8_4_mult_FNI.jpg,131,FALSE,1680,1.347058373,1.311552982,0,380
negative,1,1050,add,1,1711,small,3_6_add_FI.jpg,135,FALSE,1680,-0.211547166,-0.225382271,0,1040
neutral,1,1050,mult,1,1711,small,8_2_mult_FI.jpg,139,FALSE,1680,1.555649653,0.951155404,1,40
negative,1,1050,add,1,1711,large,8_4_add_true.jpg,142,TRUE,1680,0.363822621,0.238668149,0,40
neutral,1,1050,mult,2,1712,small,2_7_mult_true.jpg,125,TRUE,1680,1.444588357,-0.520708104,7,100
negative,1,1050,add,1,1712,large,4_9_add_FNI.jpg,125,FALSE,1680,1.88412769,2.843282659,2,540
negative,1,1050,add,1,1712,small,8_2_add_FI.jpg,137,FALSE,1680,0.731156647,0.553872691,2,200
neutral,1,1050,add,2,1712,small,2_7_add_FNI.jpg,140,FALSE,1680,1.668349126,1.339424046,0,40
neutral,1,1050,add,1,1712,large,9_7_add_FNI.jpg,141,FALSE,1680,0.288643401,0.01832373,1,260
negative,1,1050,mult,1,1712,large,9_7_mult_FI.jpg,149,FALSE,1680,1.687244103,1.117220282,1,400
negative,1,1050,add,2,1712,small,3_6_add_FI.jpg,152,FALSE,1680,0.952999377,0.14318037,2,220
negative,1,1050,add,2,1713,small,5_3_add_true.jpg,133,TRUE,1680,1.399221852,1.332404921,0,40
neutral,1,1050,mult,2,1713,large,4_9_mult_true.jpg,137,TRUE,1680,0.58810973,0.620529386,0,540
neutral,1,1050,add,2,1713,small,3_6_add_FNI.jpg,138,FALSE,1680,1.592965349,1.304174152,0,480
negative,1,1050,mult,2,1714,large,8_4_mult_true.jpg,125,TRUE,1680,0.94723532,-1.066204401,4,100
negative,1,1050,add,2,1714,small,2_7_add_true.jpg,133,TRUE,1680,0.567807541,0.322816087,0,340
negative,1,1050,add,1,1714,small,2_7_add_FI.jpg,133,FALSE,1680,0.545881668,0.667570657,0,640
neutral,1,1050,add,1,1714,small,5_3_add_true.jpg,140,TRUE,1680,1.526941486,-0.258611983,4,20
negative,1,1050,mult,2,1715,large,9_7_mult_FI.jpg,114,FALSE,1680,-0.405333488,-0.655499529,0,620
neutral,1,1050,mult,2,1715,large,4_9_mult_FI.jpg,116,FALSE,1680,-0.283581103,-0.274252004,1,580
negative,1,1050,mult,2,1715,large,9_7_mult_true.jpg,133,TRUE,1680,0.475493373,0.434889947,0,160
negative,1,1050,add,2,1715,small,2_7_add_true.jpg,143,TRUE,1680,1.232226004,1.535322765,1,360
neutral,1,1050,add,1,1715,large,8_4_add_true.jpg,144,TRUE,1680,0.707444991,0.669254199,0,300
neutral,1,1050,mult,1,1715,large,9_7_mult_true.jpg,146,TRUE,1680,0.426626403,0.536482489,1,640
neutral,1,1050,mult,2,1716,small,2_7_mult_FNI.jpg,104,FALSE,1680,1.536933249,1.251754715,1,480
negative,1,1050,add,2,1716,small,2_7_add_FNI.jpg,120,FALSE,1680,0.866837256,0.755760459,0,600
neutral,1,1050,mult,2,1716,small,5_3_mult_FNI.jpg,124,FALSE,1680,1.263054158,1.492705184,1,840
negative,1,1050,mult,2,1716,small,2_7_mult_true.jpg,125,TRUE,1680,1.148619485,-0.125837446,5,160
neutral,1,1050,add,2,1716,large,8_4_add_true.jpg,133,TRUE,1680,1.205131438,1.018274783,0,840
negative,1,1050,mult,1,1716,small,2_7_mult_FI.jpg,133,FALSE,1680,0.865985141,0.729329084,1,300
negative,1,1050,mult,1,1716,large,4_9_mult_FNI.jpg,141,FALSE,1680,1.602771172,1.809003125,3,140
negative,1,1050,add,2,1717,large,9_7_add_FI.jpg,110,FALSE,1680,-0.407678891,-0.42509415,1,560
neutral,1,1050,add,1,1717,large,9_7_add_FNI.jpg,111,FALSE,1680,0.979288085,1.088046999,1,980
neutral,1,1050,add,1,1717,large,6_8_add_true.jpg,112,TRUE,1680,0.555166903,0.288303726,0,60
negative,1,1050,mult,2,1717,small,2_7_mult_true.jpg,121,TRUE,1680,0.344195681,0.164721265,1,220
neutral,1,1050,add,1,1717,small,8_2_add_FI.jpg,133,FALSE,1680,0.347550641,0.343573037,1,100
neutral,1,1050,add,2,1717,small,3_6_add_FNI.jpg,138,FALSE,1680,1.605759968,0.93456675,2,440
negative,1,1050,add,1,1717,small,5_3_add_FNI.jpg,141,FALSE,1680,1.236754083,1.057329891,1,80
negative,1,1050,add,1,1718,large,9_7_add_FNI.jpg,101,FALSE,1680,1.698694684,1.526236007,0,500
neutral,1,1050,add,2,1718,small,5_3_add_true.jpg,107,TRUE,1680,1.49448649,0.995494016,1,380
negative,1,1050,mult,2,1718,small,3_6_mult_true.jpg,109,TRUE,1680,1.031922583,1.003894339,1,340
neutral,1,1050,add,2,1718,small,5_3_add_true.jpg,111,TRUE,1680,0.412557607,0.150093975,1,240
negative,1,1050,add,2,1718,small,2_7_add_FI.jpg,140,FALSE,1680,1.741560841,0.954107872,3,280
negative,1,1050,add,2,1719,large,6_8_add_true.jpg,101,TRUE,1680,0.417621341,0.48520281,0,240
neutral,1,1050,mult,1,1719,small,8_2_mult_FI.jpg,103,FALSE,1680,1.515468244,1.735989051,1,40
neutral,1,1050,add,2,1719,large,4_9_add_true.jpg,109,TRUE,1680,1.371422158,0.770641989,4,40
negative,1,1050,mult,2,1719,large,6_8_mult_true.jpg,135,TRUE,1680,-0.033528641,-0.019050805,0,1200
neutral,1,1050,add,1,1719,small,8_2_add_true.jpg,138,TRUE,1680,1.356955122,1.436714308,1,560
neutral,1,1050,mult,1,1719,large,6_8_mult_FNI.jpg,139,FALSE,1680,1.765024438,-0.615339699,2,140
negative,1,1050,mult,2,1720,small,8_2_mult_FNI.jpg,118,FALSE,1680,0.129752581,0.078873203,0,520
negative,1,1050,mult,1,1720,large,6_8_mult_FNI.jpg,119,FALSE,1680,1.456934539,1.241914812,2,60
negative,1,1050,mult,2,1720,large,9_7_mult_true.jpg,127,TRUE,1680,1.772574461,0.020676054,1,600
neutral,1,1050,add,1,1720,large,4_9_add_true.jpg,128,TRUE,1680,0.445353628,0.401223695,0,480
neutral,1,1050,add,1,1720,large,4_9_add_FNI.jpg,149,FALSE,1680,1.661916779,0.487252221,1,380
neutral,1,1050,mult,2,1720,large,8_4_mult_true.jpg,151,TRUE,1680,1.486391038,1.163617832,0,580
neutral,1,1050,add,1,1721,large,9_7_add_FI.jpg,109,FALSE,1680,-0.248831827,-0.221315837,0,900
neutral,1,1050,add,1,1721,small,2_7_add_FI.jpg,115,FALSE,1680,1.821190329,0.852497337,3,540
negative,1,1050,add,2,1721,large,4_9_add_FNI.jpg,116,FALSE,1680,0.885070139,0.901952943,0,740
neutral,1,1050,mult,1,1721,small,3_6_mult_true.jpg,124,TRUE,1680,1.184065547,0.148674456,4,20
neutral,1,1050,mult,1,1721,small,8_2_mult_FI.jpg,135,FALSE,1680,1.249390807,0.944593213,1,340
neutral,1,1050,add,1,1721,small,2_7_add_FI.jpg,151,FALSE,1680,1.639746528,1.253683818,0,480
neutral,1,1050,add,1,1722,large,9_7_add_true.jpg,112,TRUE,1680,1.67979199,0.737625678,0,260
neutral,1,1050,mult,1,1722,small,2_7_mult_FI.jpg,125,FALSE,1680,1.47734978,2.281874973,3,240
neutral,1,1050,add,1,1722,large,9_7_add_true.jpg,130,TRUE,1680,1.403298347,1.294940081,0,740
neutral,1,1050,add,2,1722,large,6_8_add_FI.jpg,144,FALSE,1680,0.262259562,0.340477178,0,600
negative,1,1050,add,1,1722,large,8_4_add_true.jpg,144,TRUE,1680,0.46963555,0.516563494,1,660
negative,1,1050,mult,1,1722,large,8_4_mult_FNI.jpg,149,FALSE,1680,1.116200427,0.564391283,1,520
negative,1,1050,mult,2,1722,large,9_7_mult_FNI.jpg,150,FALSE,1680,1.546247228,1.350286815,3,360
neutral,1,1050,add,1,1723,small,3_6_add_true.jpg,106,TRUE,1680,1.704767758,1.542312837,0,480
neutral,1,1050,mult,2,1723,small,3_6_mult_true.jpg,113,TRUE,1680,0.619435859,0.197239401,7,780
negative,1,1050,add,2,1723,small,3_6_add_true.jpg,119,TRUE,1680,0.689850635,0.064153355,1,60
negative,1,1050,mult,2,1723,large,4_9_mult_FI.jpg,124,FALSE,1680,0.633869224,-0.048538917,2,360
neutral,1,1050,add,2,1723,large,8_4_add_true.jpg,125,TRUE,1680,1.391695852,-0.445065991,7,40
negative,1,1050,add,2,1723,small,2_7_add_FNI.jpg,130,FALSE,1680,-0.218854542,-0.16382021,0,1120
neutral,1,1050,add,2,1723,small,8_2_add_FI.jpg,134,FALSE,1680,0.350839539,0.174409462,1,360
negative,1,1050,mult,2,1723,small,3_6_mult_true.jpg,135,TRUE,1680,1.407718344,0.7707943,2,400
neutral,1,1050,mult,2,1724,small,8_2_mult_true.jpg,139,TRUE,1680,1.737440461,1.145673649,2,40
neutral,1,1050,add,2,1724,small,2_7_add_FNI.jpg,150,FALSE,1680,1.569845237,1.47680491,3,260
negative,1,1050,add,2,1725,small,5_3_add_FNI.jpg,102,FALSE,1680,1.76781765,1.191134915,2,460
neutral,1,1050,mult,1,1725,small,8_2_mult_FI.jpg,113,FALSE,1680,1.659536366,1.575825829,3,300
neutral,1,1050,mult,2,1725,small,8_2_mult_FI.jpg,124,FALSE,1680,0.496552004,0.419097361,0,800
negative,1,1050,mult,2,1725,small,3_6_mult_true.jpg,125,TRUE,1680,1.535352043,-0.933311773,6,100
negative,1,1050,mult,2,1725,small,8_2_mult_FI.jpg,140,FALSE,1680,1.438297557,0.577899042,0,60
negative,1,1050,add,1,1726,large,4_9_add_FNI.jpg,123,FALSE,1680,0.643495115,0.597512249,2,560
neutral,1,1050,add,2,1726,large,8_4_add_FI.jpg,124,FALSE,1680,1.165724098,-0.969904421,2,40
negative,1,1050,add,1,1726,small,5_3_add_FI.jpg,133,FALSE,1680,1.023594874,1.101007444,1,460
neutral,1,1050,mult,1,1726,small,8_2_mult_FNI.jpg,133,FALSE,1680,0.579103755,0.330640986,0,260
neutral,1,1050,add,1,1726,small,5_3_add_FNI.jpg,135,FALSE,1680,1.73169841,1.640071292,2,440
negative,1,1050,mult,2,1726,large,9_7_mult_true.jpg,135,TRUE,1680,0.118238411,0.075662167,0,260
negative,1,1050,add,1,1726,small,3_6_add_FNI.jpg,149,FALSE,1680,1.832833916,0.612532008,2,460
neutral,1,1050,add,1,1727,small,2_7_add_FNI.jpg,101,FALSE,1680,0.954367989,0.909025641,1,40
negative,1,1050,add,1,1727,large,9_7_add_true.jpg,130,TRUE,1680,1.693231549,1.766061379,0,380
neutral,1,1050,mult,1,1727,large,8_4_mult_FI.jpg,135,FALSE,1680,1.306461913,0.857783957,2,880
neutral,1,1050,add,1,1727,large,6_8_add_true.jpg,148,TRUE,1680,1.61950179,1.31440072,0,380
neutral,1,1050,add,2,1728,small,3_6_add_FNI.jpg,102,FALSE,1680,1.621241372,1.137155575,0,40
negative,1,1050,mult,2,1729,small,8_2_mult_true.jpg,135,TRUE,1680,0.645361501,0.405293253,1,260
negative,1,1050,add,2,1729,large,6_8_add_FI.jpg,142,FALSE,1680,1.173894765,1.069319038,0,220
negative,1,1050,add,2,1730,large,6_8_add_true.jpg,101,TRUE,1680,0.466502946,-0.103363627,0,160
negative,1,1050,mult,2,1730,large,9_7_mult_FI.jpg,112,FALSE,1680,-0.493547988,-0.527097576,0,940
negative,1,1050,add,1,1730,small,2_7_add_true.jpg,118,TRUE,1680,1.658901933,1.315696012,3,300
neutral,1,1050,mult,1,1730,large,4_9_mult_FNI.jpg,149,FALSE,1680,1.62712623,1.10523792,2,100
neutral,1,1050,add,1,1731,large,9_7_add_true.jpg,112,TRUE,1680,1.338116439,0.629325717,0,420
neutral,1,1050,add,2,1731,small,2_7_add_true.jpg,151,TRUE,1680,1.585250035,1.059507918,1,480
neutral,1,1050,mult,1,1732,large,6_8_mult_FI.jpg,101,FALSE,1680,1.747206489,1.295091565,0,200
negative,1,1050,mult,1,1732,small,3_6_mult_FNI.jpg,115,FALSE,1680,0.218164958,0.232466068,0,700
neutral,1,1050,add,2,1732,small,3_6_add_true.jpg,125,TRUE,1680,1.354265965,-0.672677114,6,80
neutral,1,1050,add,2,1732,small,5_3_add_true.jpg,133,TRUE,1680,1.158170904,0.985100623,1,400
neutral,1,1050,add,2,1732,large,4_9_add_FNI.jpg,152,FALSE,1680,0.505726204,0.346070762,1,580
neutral,1,1050,mult,1,1733,small,5_3_mult_FI.jpg,115,FALSE,1680,-0.090965945,-0.002482385,0,780
neutral,1,1050,add,2,1733,large,9_7_add_FI.jpg,118,FALSE,1680,0.054374362,0.020940826,0,960
negative,1,1050,mult,1,1733,large,9_7_mult_FNI.jpg,137,FALSE,1680,1.771265352,1.267651545,0,260
neutral,1,1050,add,2,1734,small,5_3_add_FI.jpg,112,FALSE,1680,1.569887504,1.351969365,0,520
neutral,1,1050,mult,2,1734,large,8_4_mult_FI.jpg,138,FALSE,1680,1.564169916,1.169081721,1,440
